K,u-g,g-r,u-z,u-K,Mv,CL,Typ,Teff,logg,Pop,Age,Mass,Mbol,Radius,[M/H],[a/Fe],longitude,latitude,RAJ2000,DECJ2000,Dist,x_Gal,y_Gal,z_Gal,Av,errMv,errMass,errAge,errTeff,errLogg,errMet,errAlphaFe,errBand_K,errBand_u,errBand_g,errBand_r,errBand_z
13.494,2.632,1.191,4.573,6.582,7.64,5,6.5,4354.0,4.68,6,6.2414,0.724,6.866,0.68,-0.028,0.006,208.959488,-19.422045,83.762733,-5.363772,0.7287,-8.6013,-0.3328,-0.2273,0.249,0.0,0.1,0.1,50.0,0.1,0.1,0.02,-0.0062,-0.0084,0.0334,0.0105,-0.0084
12.898,2.553,0.823,3.834,5.533,6.17,5,6.3,4984.0,4.71,7,8.6321,0.844,5.883,0.836,-0.072,0.038,208.940338,-19.496637,83.687714,-5.381423,0.7389,-8.6096,-0.3371,-0.2316,0.257,0.0,0.1,0.1,50.0,0.1,0.1,0.02,0.0203,0.0216,-0.0426,-0.0023,0.0117
17.934,3.024,1.613,6.073,8.201,12.6,5,7.3,3394.0,5.07,8,10.1187,0.053,10.453,0.207,-0.681,0.335,209.084747,-19.428986,83.810165,-5.472265,0.7276,-8.5996,-0.3335,-0.227,0.201,0.0,0.1,0.1,50.0,0.1,0.1,0.02,0.01,-0.0333,0.0158,-0.0347,0.0099
19.573,3.293,1.487,7.235,9.319,15.04,5,7.5,3013.0,5.09,5,3.9326,0.252,12.207,0.116,-0.177,-0.02,209.072891,-19.321928,83.901031,-5.413905,0.7417,-8.6117,-0.3401,-0.2304,0.231,0.0,0.1,0.1,50.0,0.1,0.1,0.02,0.0336,-0.0284,-0.0013,0.0408,0.0083
17.964,3.003,1.48,6.662,8.733,13.11,5,7.4,3274.0,4.9,6,5.9989,0.237,10.816,0.201,-0.122,-0.035,209.032074,-19.452755,83.766312,-5.438702,0.7507,-8.6189,-0.3435,-0.235,0.244,0.0,0.1,0.1,50.0,0.1,0.1,0.02,0.0219,-0.0223,0.0188,0.0103,0.0067
17.54,3.023,1.511,6.399,8.435,12.37,5,7.35,3221.0,5.07,6,5.8163,0.337,10.193,0.248,-0.266,0.006,209.089722,-19.373268,83.862236,-5.451277,0.7536,-8.6213,-0.3457,-0.235,0.244,0.0,0.1,0.1,50.0,0.1,0.1,0.02,0.0142,-0.0382,-0.0012,-0.0242,-0.035
14.987,2.693,1.382,5.225,7.295,9.12,5,7.05,3774.0,4.64,7,8.282,0.527,8.378,0.434,-0.232,0.002,209.0811,-19.460886,83.779999,-5.483624,0.7575,-8.6242,-0.3471,-0.2374,0.22,0.0,0.1,0.1,50.0,0.1,0.1,0.02,-0.0071,-0.0261,0.0155,-0.0107,0.0053
13.646,2.646,1.23,4.702,6.734,7.89,5,6.7,4145.0,4.57,5,3.9466,0.585,7.149,0.636,0.013,0.031,209.090836,-19.476263,83.770386,-5.498753,0.7499,-8.6178,-0.3437,-0.235,0.256,0.0,0.1,0.1,50.0,0.1,0.1,0.02,0.0152,-0.0022,-0.0043,-0.0044,0.0061
16.968,2.922,1.407,5.913,8.002,11.56,5,7.25,3571.0,5.28,8,9.9838,0.44,10.076,0.234,-0.337,0.179,209.051651,-19.415194,83.808365,-5.438197,0.755,-8.6225,-0.3458,-0.236,0.208,0.0,0.1,0.1,50.0,0.1,0.1,0.02,-0.0151,0.0452,0.0046,0.0054,-0.0123
19.616,3.303,1.528,7.278,9.379,15.05,5,7.5,3035.0,4.9,6,6.2463,0.226,12.207,0.116,-0.209,0.002,208.924683,-19.396763,83.770439,-5.323057,0.7631,-8.63,-0.3481,-0.2384,0.275,0.0,0.1,0.1,50.0,0.1,0.1,0.02,0.0406,0.0114,-0.0164,-0.0197,0.0048
19.561,3.234,1.555,7.265,9.378,15.0,5,7.5,3022.0,5.08,7,8.5613,0.039,12.133,0.119,-0.158,0.01,208.996719,-19.316048,83.873634,-5.347127,0.7723,-8.6375,-0.3533,-0.2405,0.254,0.0,0.1,0.1,50.0,0.1,0.1,0.02,-0.027,-0.0138,0.0386,0.0087,-0.0353
17.969,3.052,1.426,6.663,8.779,13.1,5,7.4,3209.0,5.17,7,8.3311,0.206,10.816,0.201,-0.047,-0.038,208.925674,-19.484772,83.692055,-5.363731,0.7762,-8.6405,-0.3539,-0.2439,0.226,0.0,0.1,0.1,50.0,0.1,0.1,0.02,-0.0153,0.0186,-0.0101,0.0217,0.0177
17.574,3.112,1.424,6.527,8.705,12.57,5,7.35,3236.0,5.01,7,8.5125,0.216,10.376,0.233,0.008,-0.022,209.01474,-19.301189,83.894638,-5.355579,0.7683,-8.6341,-0.3517,-0.239,0.259,0.0,0.1,0.1,50.0,0.1,0.1,0.02,-0.0029,-0.0057,-0.0176,0.0142,0.0339
17.35,3.059,1.492,6.315,8.397,12.04,5,7.3,3277.0,5.04,7,8.3445,0.147,10.015,0.262,-0.278,-0.002,209.012817,-19.419207,83.788116,-5.407343,0.7774,-8.6411,-0.3556,-0.2435,0.26,0.0,0.1,0.1,50.0,0.1,0.1,0.02,0.0203,-0.0016,-0.0113,-0.0213,0.002
16.876,2.85,1.543,5.69,7.75,11.1,5,7.2,3600.0,4.91,8,10.1009,0.314,9.652,0.27,-0.86,0.341,208.950806,-19.410259,83.769569,-5.351132,0.7786,-8.6426,-0.3555,-0.2438,0.235,0.0,0.1,0.1,50.0,0.1,0.1,0.02,-0.0086,-0.0247,0.0419,0.0122,-0.0303
17.705,3.07,1.492,6.561,8.684,12.63,5,7.4,3291.0,4.94,5,4.1467,0.286,10.499,0.224,-0.248,0.047,209.078888,-19.38439,83.847618,-5.447177,0.7892,-8.6506,-0.3618,-0.2469,0.264,0.0,0.1,0.1,50.0,0.1,0.1,0.02,9.0E-4,-0.0199,-0.0055,-0.015,0.0196
18.977,3.252,1.479,7.063,9.183,14.15,5,7.45,3118.0,5.13,7,8.5844,0.182,11.61,0.147,-0.081,0.044,209.042206,-19.485861,83.74099,-5.462194,0.8007,-8.6599,-0.3664,-0.2521,0.275,0.0,0.1,0.1,50.0,0.1,0.1,0.02,0.0277,0.0258,-0.0091,0.0312,0.0336
16.549,3.042,1.378,6.075,8.186,11.02,5,7.25,3482.0,4.69,4,2.7067,0.344,9.565,0.296,-0.102,0.04,209.023438,-19.467163,83.749702,-5.437957,0.8122,-8.6696,-0.3715,-0.2557,0.269,0.0,0.1,0.1,50.0,0.1,0.1,0.02,0.0606,0.0124,-0.0206,-0.0096,-0.0154
12.358,1.295,0.485,2.0,3.266,4.44,5,5.0,5855.0,4.12,5,3.8712,1.103,4.401,1.128,-0.097,0.017,208.940079,-19.457371,83.722763,-5.363436,0.8057,-8.6648,-0.3676,-0.2534,0.259,0.0,0.1,0.1,50.0,0.1,0.1,0.02,0.0052,-0.0185,0.0196,-6.0E-4,0.0123
15.714,2.758,1.453,5.167,7.187,9.48,5,7.05,3840.0,4.94,8,10.0358,0.483,8.454,0.409,-0.918,0.309,208.927856,-19.421806,83.749374,-5.337059,0.8102,-8.6688,-0.3696,-0.2544,0.245,0.0,0.1,0.1,50.0,0.1,0.1,0.02,0.0143,-0.0034,0.0108,-0.0133,0.0067
18.974,3.199,1.558,7.044,9.152,14.06,5,7.45,3145.0,5.04,6,5.9817,0.026,11.536,0.151,-0.003,0.01,209.085983,-19.372099,83.861664,-5.447598,0.834,-8.6875,-0.3825,-0.2616,0.269,0.0,0.1,0.1,50.0,0.1,0.1,0.02,-0.0073,-0.0164,0.0156,-0.0163,-0.0034
17.891,3.01,1.465,6.584,8.691,12.85,5,7.4,3164.0,5.13,4,2.6438,0.292,10.624,0.215,-0.118,-0.015,208.995331,-19.470161,83.734978,-5.415684,0.8213,-8.6773,-0.3754,-0.2588,0.207,0.0,0.1,0.1,50.0,0.1,0.1,0.02,-0.018,0.0162,0.0219,-0.0017,-3.0E-4
17.189,3.203,1.401,6.455,8.711,11.99,5,7.3,3442.0,5.06,5,3.9555,0.127,10.015,0.262,0.107,-0.044,209.058365,-19.444365,83.785088,-5.457026,0.8303,-8.6844,-0.3803,-0.2614,0.214,0.0,0.1,0.1,50.0,0.1,0.1,0.02,-0.0203,0.0072,6.0E-4,0.0041,0.0226
16.858,3.059,1.456,6.228,8.384,11.4,5,7.3,3428.0,4.94,6,5.9258,0.332,9.828,0.276,-0.065,0.041,209.063278,-19.489346,83.746887,-5.481494,0.8309,-8.6847,-0.3805,-0.2622,0.275,0.0,0.1,0.1,50.0,0.1,0.1,0.02,-0.0327,0.0248,-0.0165,-0.0181,-0.0042
15.335,2.745,1.346,5.269,7.355,9.28,5,7.05,3745.0,4.64,7,8.562,0.488,8.378,0.434,-0.148,0.068,208.991959,-19.434528,83.765465,-5.396729,0.8274,-8.6825,-0.3782,-0.2603,0.264,0.0,0.1,0.1,50.0,0.1,0.1,0.02,0.021,0.0178,-0.0246,-0.0196,0.0214
14.09,2.531,1.208,4.497,6.523,8.03,5,6.75,4244.0,4.72,8,10.0437,0.479,7.443,0.542,-0.377,0.231,209.028427,-19.471849,83.747658,-5.444281,0.8264,-8.6812,-0.378,-0.2605,0.239,0.0,0.1,0.1,50.0,0.1,0.1,0.02,-0.0123,-0.0054,0.0168,0.0022,0.013
16.587,2.849,1.394,5.78,7.755,10.7,5,7.2,3504.0,4.77,6,6.0461,0.36,9.491,0.303,-0.389,0.054,209.071594,-19.327147,83.89579,-5.415161,0.856,-8.706,-0.3925,-0.2683,0.25,0.0,0.1,0.1,50.0,0.1,0.1,0.02,0.0624,0.0157,-0.0248,0.0284,-0.0032
19.596,3.303,1.556,7.157,9.282,14.61,5,7.45,3189.0,5.1,7,8.4463,0.131,11.685,0.142,-0.138,0.029,209.017227,-19.438999,83.772301,-5.420006,0.8766,-8.7228,-0.401,-0.2767,0.268,0.0,0.1,0.1,50.0,0.1,0.1,0.02,-0.0322,0.0078,-0.001,-0.0122,-0.0065
14.278,2.615,1.341,4.831,6.904,8.36,5,6.9,3987.0,4.7,7,8.4815,0.6,7.436,0.59,-0.247,-0.057,208.954712,-19.486525,83.702934,-5.388929,0.8692,-8.717,-0.3967,-0.275,0.273,0.0,0.1,0.1,50.0,0.1,0.1,0.02,8.0E-4,0.0144,0.016,-0.0359,0.0236
13.089,2.202,0.697,3.234,4.778,5.59,5,5.8,5236.0,4.36,6,5.9865,0.946,5.372,0.92,0.15,0.033,208.967026,-19.359596,83.821884,-5.341855,0.8728,-8.7205,-0.3988,-0.2743,0.253,0.0,0.1,0.1,50.0,0.1,0.1,0.02,0.0182,0.0095,-0.0094,0.0015,0.038
15.648,2.719,1.4,5.138,7.217,9.32,5,7.0,3808.0,4.79,8,10.043,0.524,8.306,0.43,-0.596,0.25,208.923843,-19.346626,83.814972,-5.299656,0.8642,-8.7137,-0.3943,-0.2713,0.277,0.0,0.1,0.1,50.0,0.1,0.1,0.02,-0.0131,0.023,0.027,4.0E-4,0.0292
15.492,2.59,1.286,4.826,6.842,9.03,5,6.95,4022.0,4.83,8,9.837,0.624,8.012,0.468,-0.589,0.249,209.079788,-19.401508,83.83268,-5.455674,0.8725,-8.7192,-0.4,-0.2748,0.23,0.0,0.1,0.1,50.0,0.1,0.1,0.02,-0.0032,-0.0066,-0.014,0.0023,0.0141
14.609,2.474,1.234,4.456,6.468,8.44,5,6.8,4196.0,4.85,8,9.8721,0.618,7.583,0.525,-0.663,0.279,209.019989,-19.313114,83.886223,-5.365388,0.8722,-8.7198,-0.3993,-0.2735,0.247,0.0,0.1,0.1,50.0,0.1,0.1,0.02,-0.009,0.0408,0.0039,-0.0122,0.0339
16.179,2.844,1.51,5.319,7.301,9.81,5,7.05,3780.0,4.84,11,12.0542,0.361,8.866,0.341,-0.9,0.356,208.934128,-19.3444,83.821396,-5.30729,0.8653,-8.7145,-0.395,-0.2716,0.257,0.0,0.1,0.1,50.0,0.1,0.1,0.02,0.0324,0.0445,0.0165,-0.0503,-0.0231
18.737,3.062,1.49,6.758,8.834,13.61,5,7.45,3217.0,5.1,6,5.9416,0.18,11.097,0.18,0.105,-0.036,209.084,-19.36694,83.865433,-5.4436,0.8833,-8.7283,-0.4051,-0.2779,0.239,0.0,0.1,0.1,50.0,0.1,0.1,0.02,0.0327,-0.029,-0.0134,-0.0306,0.0119
16.346,2.968,1.355,5.957,8.069,10.66,5,7.2,3476.0,4.97,7,8.6446,0.39,9.491,0.303,0.25,0.008,208.957336,-19.350653,83.825737,-5.329647,0.8816,-8.7278,-0.4027,-0.2771,0.206,0.0,0.1,0.1,50.0,0.1,0.1,0.02,0.0132,-0.0034,-0.0093,0.0011,-0.0343
12.967,1.879,0.691,2.935,4.443,5.4,5,5.8,5300.0,4.29,6,5.7493,1.148,5.286,0.933,-0.252,0.026,209.005753,-19.38497,83.815765,-5.385916,0.8844,-8.7296,-0.4045,-0.2785,0.238,0.0,0.1,0.1,50.0,0.1,0.1,0.02,-0.01,0.0025,0.0523,0.0182,0.0072
12.717,1.449,0.486,2.213,3.411,4.66,5,5.3,5774.0,4.39,3,1.5563,1.104,4.586,1.085,0.055,-0.061,208.968597,-19.402912,83.783775,-5.362778,0.8908,-8.7351,-0.407,-0.2809,0.206,0.0,0.1,0.1,50.0,0.1,0.1,0.02,0.0374,0.0084,-0.0141,-0.0023,-0.0473
14.273,2.441,1.117,4.285,6.27,7.92,5,6.7,4220.0,4.9,8,9.971,0.618,7.302,0.557,-0.429,0.228,208.973022,-19.372236,83.813141,-5.352621,0.8968,-8.7402,-0.4098,-0.2825,0.218,0.0,0.1,0.1,50.0,0.1,0.1,0.02,-0.0181,-0.0,0.0015,0.0213,0.0013
19.674,3.321,1.609,7.219,9.267,14.54,5,7.5,3144.0,5.0,4,2.4144,0.122,11.835,0.134,-0.473,0.005,209.040833,-19.470757,83.753937,-5.454218,0.9137,-8.7531,-0.4182,-0.2896,0.231,0.0,0.1,0.1,50.0,0.1,0.1,0.02,0.0264,0.0171,0.0495,-0.0068,-0.005
19.189,3.19,1.603,7.035,9.125,14.04,5,7.45,3044.0,4.95,7,8.4089,0.14,11.388,0.16,-0.247,0.0,209.051422,-19.37838,83.841225,-5.421359,0.9072,-8.7482,-0.4156,-0.286,0.271,0.0,0.1,0.1,50.0,0.1,0.1,0.02,-0.0094,-0.0016,0.0449,-0.0227,-0.0141
17.903,3.064,1.435,6.515,8.685,12.57,5,7.35,3255.0,5.14,5,4.0673,0.265,10.437,0.229,-0.129,0.022,209.022705,-19.435356,83.77787,-5.422966,0.9085,-8.7492,-0.4157,-0.2873,0.247,0.0,0.1,0.1,50.0,0.1,0.1,0.02,-0.0175,-0.0338,-0.0155,8.0E-4,0.0222
16.62,2.882,1.42,5.893,7.943,10.71,5,7.2,3470.0,4.65,5,4.047,0.357,9.491,0.303,-0.09,0.024,208.983109,-19.383976,83.806938,-5.366413,0.9186,-8.758,-0.4199,-0.2899,0.252,0.0,0.1,0.1,50.0,0.1,0.1,0.02,-8.0E-4,0.0286,0.0086,0.0151,-0.0342
13.292,2.007,0.689,3.082,4.692,5.77,5,6.0,5071.0,4.65,7,8.7216,0.966,5.459,0.906,-0.396,0.013,208.902451,-19.469225,83.696022,-5.337162,0.918,-8.7577,-0.4183,-0.291,0.26,0.0,0.1,0.1,50.0,0.1,0.1,0.02,-0.0165,0.0116,0.0063,0.0222,0.0334
13.57,1.43,0.505,2.299,3.661,5.66,5,5.4,5603.0,4.67,8,9.8523,0.808,5.438,0.778,-0.558,0.251,208.974945,-19.318724,83.861885,-5.330012,0.9054,-8.7475,-0.4139,-0.2845,0.275,0.0,0.1,0.1,50.0,0.1,0.1,0.02,-0.0031,0.0377,-0.0061,0.0277,-0.0232
19.344,3.29,1.532,7.065,9.178,14.12,5,7.45,3175.0,4.95,7,8.6076,0.293,11.462,0.156,-0.266,0.018,208.9608,-19.400484,83.78257,-5.35512,0.9378,-8.774,-0.4283,-0.2965,0.257,0.0,0.1,0.1,50.0,0.1,0.1,0.02,-0.0145,0.0184,0.006,0.02,0.0149
18.888,3.116,1.541,6.841,8.943,13.65,5,7.45,3086.0,5.06,5,3.9207,0.112,11.097,0.18,-0.104,0.027,209.08728,-19.35074,83.881363,-5.439038,0.9244,-8.7621,-0.424,-0.2913,0.263,0.0,0.1,0.1,50.0,0.1,0.1,0.02,0.0046,-0.0032,0.0108,-0.03,0.0112
18.458,3.115,1.486,6.734,8.815,13.12,5,7.4,3175.0,5.06,5,4.1015,0.3,10.748,0.206,-0.235,0.039,208.988556,-19.372131,83.819893,-5.36564,0.9286,-8.7663,-0.4246,-0.293,0.255,0.0,0.1,0.1,50.0,0.1,0.1,0.02,-0.0177,0.0183,-0.0136,-0.0024,-0.0124
16.962,2.978,1.403,5.996,8.129,11.18,5,7.25,3419.0,4.81,5,4.0171,0.458,9.652,0.289,-0.218,0.021,209.105942,-19.490749,83.763885,-5.518005,0.9204,-8.7581,-0.4221,-0.2921,0.224,0.0,0.1,0.1,50.0,0.1,0.1,0.02,-0.0251,0.0404,-0.012,0.0041,0.0067
16.783,2.842,1.479,5.689,7.718,10.61,5,7.2,3599.0,4.66,7,8.6751,0.444,9.346,0.318,-0.583,0.034,209.069275,-19.422707,83.809181,-5.456418,0.9336,-8.7695,-0.4278,-0.2954,0.266,0.0,0.1,0.1,50.0,0.1,0.1,0.02,0.0286,-0.0015,-0.0097,0.0184,0.0129
13.121,2.009,0.683,2.998,4.468,5.41,5,5.8,5374.0,4.52,6,5.9902,1.021,5.286,0.933,-0.083,-0.011,208.968781,-19.47822,83.7164,-5.397,0.9393,-8.7748,-0.4289,-0.2982,0.189,0.0,0.1,0.1,50.0,0.1,0.1,0.02,0.0147,-0.0369,0.0127,-0.0112,0.0125
18.778,3.064,1.566,6.336,8.406,13.06,5,7.35,3311.0,5.07,8,9.9805,0.123,10.795,0.187,-0.519,0.238,209.037476,-19.493219,83.732384,-5.461546,0.9309,-8.7672,-0.4259,-0.2956,0.241,0.0,0.1,0.1,50.0,0.1,0.1,0.02,-0.0193,0.0114,-0.0095,-0.031,0.0058
13.691,1.208,0.52,2.014,3.386,5.63,5,5.3,5750.0,4.55,11,11.8649,0.652,5.456,0.743,-0.693,0.321,208.964462,-19.33147,83.845955,-5.326965,0.9345,-8.7715,-0.427,-0.2944,0.274,0.0,0.1,0.1,50.0,0.1,0.1,0.02,-0.0112,-0.0162,0.0237,0.0037,0.0143
18.412,3.065,1.439,6.534,8.549,12.96,5,7.4,3263.0,4.91,7,8.4447,0.219,10.561,0.22,-0.285,0.018,209.033249,-19.420105,83.796066,-5.42494,0.9456,-8.7798,-0.4328,-0.2994,0.151,0.0,0.1,0.1,50.0,0.1,0.1,0.02,0.0073,0.0018,-0.026,-0.0143,-0.0325
16.369,2.863,1.381,5.727,7.84,10.32,5,7.15,3536.0,4.92,6,5.9138,0.628,9.131,0.341,-0.116,0.043,209.008743,-19.49268,83.720551,-5.437147,0.9549,-8.7872,-0.4365,-0.3036,0.261,0.0,0.1,0.1,50.0,0.1,0.1,0.02,0.0215,0.0074,0.0015,-0.0026,-0.0024
15.722,2.712,1.293,5.249,7.317,9.42,5,7.05,3752.0,4.84,5,4.0317,0.443,8.477,0.419,-0.182,0.015,208.896805,-19.487118,83.677574,-5.340518,0.9499,-8.784,-0.4327,-0.3019,0.208,0.0,0.1,0.1,50.0,0.1,0.1,0.02,0.0138,0.0176,-0.0181,0.0237,0.011
15.63,2.727,1.275,5.296,7.387,9.32,5,7.05,3820.0,4.77,3,1.4104,0.723,8.378,0.434,0.133,-0.014,209.023331,-19.373562,83.833496,-5.395536,0.9548,-8.7876,-0.437,-0.3017,0.28,0.0,0.1,0.1,50.0,0.1,0.1,0.02,-0.0099,0.009,-0.0425,0.0259,-0.0183
15.422,2.725,1.363,5.17,7.252,8.99,5,7.05,3808.0,4.74,6,5.6906,0.481,8.181,0.464,-0.373,0.039,208.999695,-19.480936,83.727188,-5.424222,0.9512,-8.7843,-0.4347,-0.3022,0.235,0.0,0.1,0.1,50.0,0.1,0.1,0.02,-0.0222,-1.0E-4,-0.0017,-0.0106,0.0141
17.539,2.916,1.426,5.911,8.046,11.61,5,7.25,3498.0,4.99,8,10.1503,0.211,10.076,0.234,-0.225,0.089,208.936035,-19.391159,83.780327,-5.330067,0.9577,-8.7906,-0.4371,-0.303,0.248,0.0,0.1,0.1,50.0,0.1,0.1,0.02,0.0349,-0.0178,0.0134,-0.0087,0.0326
19.333,3.155,1.552,6.94,9.055,14.03,5,7.45,3169.0,5.23,5,3.8998,0.194,11.388,0.16,-0.238,0.002,208.898071,-19.457014,83.705086,-5.327958,0.9702,-8.8009,-0.4421,-0.3082,0.258,0.0,0.1,0.1,50.0,0.1,0.1,0.02,0.0051,-0.031,0.032,0.0051,0.0282
14.212,2.623,1.256,4.724,6.742,7.88,5,6.7,4230.0,4.63,7,8.7399,0.63,7.149,0.636,-0.207,0.034,208.92952,-19.328701,83.833443,-5.296309,0.9692,-8.8005,-0.4424,-0.3058,0.283,0.0,0.1,0.1,50.0,0.1,0.1,0.02,0.0186,0.0181,0.0209,0.0023,-0.0043
13.245,2.342,0.917,3.734,5.508,5.98,5,6.3,4820.0,4.71,6,6.0863,0.896,5.966,0.822,-0.056,0.013,208.982437,-19.3708,83.818474,-5.359889,0.9745,-8.8042,-0.4455,-0.3082,0.292,0.0,0.1,0.1,50.0,0.1,0.1,0.02,0.0039,-0.0263,0.0326,-0.0034,0.0273
12.456,1.298,0.43,1.881,3.144,4.05,5,4.8,6011.0,4.28,5,4.0943,0.962,4.019,1.284,-0.181,0.025,209.078308,-19.35528,83.873436,-5.433536,0.9778,-8.8062,-0.4483,-0.3091,0.247,0.0,0.1,0.1,50.0,0.1,0.1,0.02,-0.0327,0.0038,-0.0128,-0.0214,0.0239
16.996,2.89,1.479,5.591,7.646,10.69,5,7.15,3549.0,4.95,8,10.0473,0.274,9.355,0.3,-1.018,0.246,209.034134,-19.37393,83.837814,-5.404794,0.9671,-8.7977,-0.4428,-0.3058,0.205,0.0,0.1,0.1,50.0,0.1,0.1,0.02,-0.0174,0.0126,0.021,0.0151,-0.0146
12.204,1.014,0.4,1.619,2.887,3.76,4,4.65,5984.0,3.84,8,10.0885,0.983,3.713,1.465,-0.985,0.373,208.967651,-19.421541,83.76667,-5.370404,0.9789,-8.8077,-0.4471,-0.3105,0.27,0.0,0.1,0.1,50.0,0.1,0.1,0.02,-0.0075,-0.0038,0.0326,0.0035,0.0276
19.221,3.13,1.504,6.896,9.028,13.91,5,7.45,3079.0,5.2,7,8.3676,0.148,11.315,0.165,-0.128,0.015,209.080841,-19.414642,83.821342,-5.462507,0.9942,-8.8195,-0.4558,-0.3155,0.248,0.0,0.1,0.1,50.0,0.1,0.1,0.02,-0.0181,-0.0109,0.0152,0.0119,0.0175
18.673,3.037,1.55,6.72,8.785,13.15,5,7.4,3139.0,4.92,6,6.0311,0.161,10.748,0.206,-0.058,0.05,208.954819,-19.317581,83.854263,-5.312563,0.9992,-8.825,-0.4565,-0.3155,0.3,0.0,0.1,0.1,50.0,0.1,0.1,0.02,0.0327,-0.0154,0.0198,-0.0332,-0.0012
17.961,3.068,1.479,6.521,8.573,12.32,5,7.35,3331.0,5.05,7,8.4261,0.158,10.314,0.238,-0.149,0.02,209.103348,-19.463045,83.787598,-5.503306,0.9863,-8.8125,-0.4523,-0.3136,0.225,0.0,0.1,0.1,50.0,0.1,0.1,0.02,0.0221,0.0029,0.0182,0.0016,-0.0347
17.123,3.009,1.351,6.067,8.209,11.23,5,7.25,3517.0,4.7,3,1.2439,0.292,9.652,0.289,-0.135,0.073,208.900711,-19.391045,83.765274,-5.300304,0.9938,-8.8207,-0.4531,-0.315,0.247,0.0,0.1,0.1,50.0,0.1,0.1,0.02,-0.0407,0.0024,-0.037,0.0262,-0.0342
16.538,2.73,1.381,5.396,7.44,10.14,5,7.1,3745.0,4.92,8,10.1608,0.507,8.902,0.353,-0.153,0.19,208.911896,-19.408081,83.754814,-5.317427,0.9965,-8.8227,-0.4544,-0.3161,0.252,0.0,0.1,0.1,50.0,0.1,0.1,0.02,0.0321,-0.0308,0.0107,0.0137,-0.0051
14.356,2.537,1.008,4.042,5.902,7.3,5,6.4,4655.0,4.68,8,9.9517,0.558,6.728,0.618,-0.132,0.064,209.000702,-19.38134,83.816833,-5.380023,0.9978,-8.8232,-0.4563,-0.3161,0.23,0.0,0.1,0.1,50.0,0.1,0.1,0.02,-0.0313,-0.0085,0.0206,-0.0274,0.0106
18.452,3.017,1.432,6.622,8.67,12.95,5,7.4,3173.0,5.06,6,5.9038,0.16,10.748,0.206,0.079,0.054,208.962799,-19.458055,83.731888,-5.382847,1.0092,-8.8326,-0.4608,-0.3212,0.213,0.0,0.1,0.1,50.0,0.1,0.1,0.02,0.0221,-2.0E-4,-0.0117,0.007,-0.0066
18.228,3.086,1.497,6.6,8.736,12.63,5,7.4,3313.0,4.95,7,8.3736,0.266,10.499,0.224,-0.096,-0.003,209.041229,-19.341619,83.869804,-5.396159,1.0156,-8.8378,-0.4652,-0.3214,0.269,0.0,0.1,0.1,50.0,0.1,0.1,0.02,-0.0159,-5.0E-4,-0.0034,-0.0225,0.0076
17.985,3.1,1.495,6.43,8.528,12.19,5,7.35,3314.0,4.97,7,8.7189,0.155,10.253,0.243,-0.292,0.002,209.101837,-19.495146,83.758171,-5.516534,1.0154,-8.8363,-0.4655,-0.3239,0.25,0.0,0.1,0.1,50.0,0.1,0.1,0.02,0.0096,0.0265,-0.0118,-0.0093,0.0296
17.604,3.127,1.412,6.356,8.468,11.76,5,7.3,3368.0,4.88,4,2.4714,0.468,9.967,0.266,-0.16,-0.023,209.019684,-19.350094,83.852974,-5.381863,1.0121,-8.8351,-0.4633,-0.3204,0.25,0.0,0.1,0.1,50.0,0.1,0.1,0.02,0.0181,0.0335,-0.0199,0.0242,-0.0025
17.536,3.102,1.375,6.265,8.444,11.76,5,7.3,3458.0,4.84,5,3.9423,0.318,9.874,0.273,0.063,0.08,209.102448,-19.341545,83.896118,-5.447643,1.0133,-8.8354,-0.465,-0.3206,0.218,0.0,0.1,0.1,50.0,0.1,0.1,0.02,-3.0E-4,-0.0276,-0.0248,0.0066,3.0E-4
14.666,2.616,1.302,4.854,6.904,8.41,5,6.9,4006.0,4.69,4,2.4524,0.551,7.363,0.602,0.023,-0.011,209.012314,-19.44755,83.76252,-5.419737,1.0039,-8.8278,-0.4591,-0.3192,0.303,0.0,0.1,0.1,50.0,0.1,0.1,0.02,0.0023,-0.0197,0.0075,-0.0097,-0.0144
13.517,2.012,0.711,3.17,4.803,5.9,5,6.1,4955.0,4.75,6,6.1784,1.016,5.633,0.877,-0.703,-0.004,208.917633,-19.339334,83.818855,-5.291126,1.0057,-8.8306,-0.4588,-0.318,0.256,0.0,0.1,0.1,50.0,0.1,0.1,0.02,5.0E-4,0.0171,0.0066,0.0324,0.015
19.998,3.245,1.514,7.195,9.336,14.78,5,7.5,2962.0,5.06,6,5.9289,0.075,11.984,0.126,0.159,0.015,208.91185,-19.470964,83.698479,-5.34586,1.0354,-8.8545,-0.472,-0.3301,0.266,0.0,0.1,0.1,50.0,0.1,0.1,0.02,-0.0208,0.017,4.0E-4,-0.002,-0.0088
19.528,3.196,1.523,7.068,9.214,14.27,5,7.45,3079.0,4.93,7,8.5095,0.164,11.685,0.142,-0.111,0.01,209.01152,-19.345257,83.853821,-5.372801,1.0286,-8.8487,-0.4707,-0.3257,0.24,0.0,0.1,0.1,50.0,0.1,0.1,0.02,-0.0489,0.0075,0.0151,-0.0025,-0.009
