K,u-g,g-r,u-z,u-K,Mv,CL,Typ,Teff,logg,Pop,Age,Mass,Mbol,Radius,[M/H],[a/Fe],longitude,latitude,RAJ2000,DECJ2000,Dist,x_Gal,y_Gal,z_Gal,Av,errMv,errMass,errAge,errTeff,errLogg,errMet,errAlphaFe,errBand_K,errBand_u,errBand_g,errBand_r,errBand_z
16.521,2.574,1.309,4.787,6.758,8.82,5,6.9,3997.0,4.7,8,9.9694,0.514,7.867,0.489,-0.412,0.275,208.991623,-19.397589,83.798416,-5.379731,1.9427,-9.6028,-0.8882,-0.6302,0.251,0.0,0.1,0.1,50.0,0.1,0.1,0.02,0.0082,-0.0032,-0.012,-0.0232,-0.0284
14.994,2.317,0.843,3.614,5.313,6.15,5,6.2,4898.0,4.38,5,4.0143,0.864,5.883,0.836,-0.02,-0.018,209.009613,-19.473034,83.738533,-5.428988,1.9629,-9.6184,-0.8975,-0.6394,0.244,0.0,0.1,0.1,50.0,0.1,0.1,0.02,-0.0018,-0.0052,-0.0143,-0.0222,-0.0065
14.817,2.023,0.72,3.128,4.545,5.45,5,5.8,5366.0,4.5,7,8.7405,0.905,5.202,0.946,0.093,0.036,208.995178,-19.448992,83.753883,-5.405982,1.96,-9.6165,-0.8959,-0.6376,0.287,0.0,0.1,0.1,50.0,0.1,0.1,0.02,-0.0054,0.0238,0.0189,-0.0336,-0.0658
17.659,2.807,1.383,5.52,7.632,9.87,5,7.1,3685.0,4.81,6,5.8756,0.526,8.785,0.38,-0.454,-0.008,209.01796,-19.445488,83.766777,-5.423549,1.9891,-9.6402,-0.9099,-0.6472,0.256,0.0,0.1,0.1,50.0,0.1,0.1,0.02,-0.0637,0.001,-0.0051,0.0101,-0.0266
17.427,2.792,1.336,5.396,7.456,9.52,5,7.1,3747.0,4.83,5,4.1432,0.438,8.575,0.405,-0.138,0.002,208.954666,-19.462563,83.72438,-5.378053,1.9882,-9.6402,-0.9075,-0.6474,0.251,0.0,0.1,0.1,50.0,0.1,0.1,0.02,0.0164,0.0241,-0.0154,0.0206,-0.0044
14.755,2.094,0.685,3.15,4.694,5.51,5,5.8,5127.0,4.52,6,5.9285,0.742,5.372,0.92,-0.242,-0.003,209.105499,-19.320147,83.91658,-5.440546,1.9806,-9.633,-0.9091,-0.6403,0.241,0.0,0.1,0.1,50.0,0.1,0.1,0.02,-0.0111,-0.0215,0.0042,0.0155,0.013
17.294,2.728,1.323,5.132,7.236,9.2,5,7.0,3886.0,4.89,8,10.034,0.342,8.306,0.43,-0.234,0.207,209.050049,-19.358002,83.858902,-5.410982,1.9999,-9.6495,-0.9162,-0.6479,0.279,0.0,0.1,0.1,50.0,0.1,0.1,0.02,-0.0057,0.0268,-0.013,0.0045,0.0329
15.788,2.127,0.892,3.502,5.359,7.17,5,6.4,4662.0,4.59,8,9.956,0.485,6.728,0.618,-0.646,0.284,209.058426,-19.447458,83.782349,-5.458483,1.9868,-9.6376,-0.9099,-0.6465,0.243,0.0,0.1,0.1,50.0,0.1,0.1,0.02,-0.0247,0.0075,-0.0417,-0.035,0.0299
14.143,1.115,0.409,1.713,2.935,4.08,5,4.8,6199.0,4.32,8,9.9144,0.902,4.109,1.198,-0.575,0.252,209.04422,-19.457296,83.767433,-5.450982,1.999,-9.6478,-0.9151,-0.6509,0.301,0.0,0.1,0.1,50.0,0.1,0.1,0.02,0.012,4.0E-4,0.0084,-0.0157,0.0168
16.374,1.936,0.946,3.44,5.256,7.74,5,6.5,4591.0,4.77,9,13.9789,0.44,7.337,0.489,-1.651,0.277,208.991287,-19.350636,83.840324,-5.358212,1.9936,-9.6453,-0.9117,-0.6456,0.289,0.0,0.1,0.1,50.0,0.1,0.1,0.02,0.0282,0.0215,-0.0154,-0.0235,0.0399
17.93,2.856,1.408,5.367,7.44,9.88,5,7.05,3850.0,4.78,8,9.9761,0.412,8.604,0.391,-0.528,0.261,209.024994,-19.493887,83.726402,-5.45135,2.0147,-9.6607,-0.9215,-0.6573,0.248,0.0,0.1,0.1,50.0,0.1,0.1,0.02,-0.0293,0.0238,0.0076,0.008,-0.0029
15.607,1.849,0.723,2.919,4.493,6.31,5,5.9,5241.0,4.6,8,9.8671,0.92,5.952,0.702,-0.394,0.245,209.021378,-19.322254,83.878632,-5.370696,2.0082,-9.6571,-0.9194,-0.6495,0.284,0.0,0.1,0.1,50.0,0.1,0.1,0.02,-0.021,0.0061,0.0248,-0.0218,0.0207
15.871,1.974,1.012,3.621,5.471,7.34,5,6.5,4506.0,4.65,11,12.2015,0.665,7.078,0.558,-0.938,0.335,209.01857,-19.476379,83.739349,-5.438035,2.0159,-9.662,-0.9219,-0.6571,0.276,0.0,0.1,0.1,50.0,0.1,0.1,0.02,0.0033,-0.007,0.0479,0.0085,-0.0107
15.705,2.67,1.195,4.687,6.689,7.74,5,6.7,4161.0,4.64,6,5.9623,0.779,7.079,0.647,-0.051,-0.024,208.901199,-19.452902,83.710114,-5.328726,2.0407,-9.6845,-0.93,-0.6646,0.231,0.0,0.1,0.1,50.0,0.1,0.1,0.02,-0.0017,0.0385,-0.008,0.004,-0.0224
12.859,1.634,0.727,2.726,4.29,3.6,4,5.5,5021.0,3.75,6,5.7748,1.203,3.34,2.537,-0.468,0.007,208.983749,-19.401184,83.791801,-5.37474,2.0467,-9.6887,-0.9354,-0.6649,0.243,0.0,0.1,0.1,50.0,0.1,0.1,0.02,0.0235,-0.0425,4.0E-4,-0.0258,0.0167
15.703,2.235,0.768,3.464,5.057,6.62,5,6.2,5003.0,4.51,8,9.929,0.66,6.272,0.664,-0.229,0.22,208.994919,-19.498352,83.709572,-5.42809,2.0444,-9.6856,-0.9342,-0.6674,0.203,0.0,0.1,0.1,50.0,0.1,0.1,0.02,-0.0052,-0.0067,0.0169,0.0165,-0.0311
15.455,1.82,0.663,2.848,4.407,6.13,5,5.9,5219.0,4.6,8,10.1629,0.634,5.952,0.702,-0.261,0.261,209.021881,-19.318634,83.882103,-5.369472,2.0419,-9.685,-0.9348,-0.6605,0.231,0.0,0.1,0.1,50.0,0.1,0.1,0.02,-0.0269,0.0022,0.0195,0.0138,0.0184
16.041,2.201,0.931,3.663,5.534,7.42,5,6.45,4695.0,4.65,11,12.053,0.535,6.93,0.571,-0.592,0.289,208.957718,-19.35132,83.825302,-5.330271,2.0414,-9.6853,-0.9325,-0.6614,0.236,0.0,0.1,0.1,50.0,0.1,0.1,0.02,-0.0218,0.0145,0.0058,8.0E-4,0.0251
15.882,1.698,0.759,2.863,4.499,6.79,5,6.2,4992.0,4.78,11,11.9679,0.637,6.469,0.615,-1.036,0.288,208.924957,-19.485222,83.691345,-5.363327,2.0531,-9.6941,-0.9361,-0.6698,0.209,0.0,0.1,0.1,50.0,0.1,0.1,0.02,-0.0038,0.0042,5.0E-4,-0.0337,0.0032
16.92,2.482,1.228,4.556,6.525,9.01,5,6.9,4054.0,5.1,11,11.9436,0.709,8.101,0.437,-0.76,0.354,209.079758,-19.311327,83.913467,-5.414884,2.0648,-9.703,-0.9471,-0.6678,0.219,0.0,0.1,0.1,50.0,0.1,0.1,0.02,-0.0078,-0.0153,-0.0358,0.0112,-2.0E-4
14.805,1.697,0.533,2.58,3.995,5.17,5,5.6,5528.0,4.5,6,5.8937,0.882,5.034,0.969,-0.234,0.015,209.083923,-19.454741,83.78672,-5.483215,2.088,-9.7205,-0.957,-0.6804,0.251,0.0,0.1,0.1,50.0,0.1,0.1,0.02,-0.0078,0.0258,-0.0137,0.0384,0.0011
16.659,2.391,1.197,4.372,6.343,8.57,5,6.8,4070.0,4.69,11,12.1083,0.493,7.803,0.476,-0.925,0.31,208.977356,-19.355793,83.829727,-5.348823,2.1119,-9.7431,-0.9653,-0.685,0.232,0.0,0.1,0.1,50.0,0.1,0.1,0.02,-0.0084,-0.0172,-0.0108,0.0058,0.01
15.96,1.723,0.785,2.987,4.692,6.88,5,6.25,4925.0,4.59,8,10.017,0.497,6.427,0.65,-1.312,0.301,208.913971,-19.436644,83.730141,-5.332105,2.1248,-9.7539,-0.9688,-0.692,0.27,0.0,0.1,0.1,50.0,0.1,0.1,0.02,-0.01,-0.0077,-0.0027,-0.0086,0.0114
16.242,2.203,1.007,3.845,5.746,7.74,5,6.6,4389.0,4.86,11,11.9501,0.636,7.224,0.542,-0.752,0.317,208.929291,-19.479086,83.698692,-5.364191,2.1275,-9.7554,-0.9702,-0.6944,0.252,0.0,0.1,0.1,50.0,0.1,0.1,0.02,-0.0032,0.0361,-0.0302,-0.0106,0.0064
17.197,2.693,1.346,5.084,7.129,8.9,5,7.0,3900.0,4.55,7,8.5738,0.606,7.985,0.496,-0.444,0.012,208.902969,-19.409918,83.749352,-5.310746,2.154,-9.7785,-0.9819,-0.7008,0.249,0.0,0.1,0.1,50.0,0.1,0.1,0.02,-0.0078,-0.003,-0.0072,-0.0087,0.0024
16.058,2.558,1.21,4.545,6.539,7.95,5,6.7,4198.0,4.59,5,3.9638,0.593,7.149,0.636,-0.364,0.01,208.985489,-19.497911,83.70591,-5.419954,2.1741,-9.7927,-0.9931,-0.7107,0.193,0.0,0.1,0.1,50.0,0.1,0.1,0.02,0.0276,0.0086,0.0116,0.0078,0.0249
16.48,2.534,1.227,4.607,6.597,8.42,5,6.8,4216.0,4.65,8,10.0578,0.608,7.583,0.525,-0.333,0.218,208.938171,-19.443558,83.734322,-5.355576,2.1618,-9.784,-0.9864,-0.7046,0.219,0.0,0.1,0.1,50.0,0.1,0.1,0.02,0.0015,0.0069,0.0288,0.0239,-0.0102
15.757,2.504,1.132,4.315,6.337,7.45,5,6.5,4446.0,4.76,6,5.7965,0.71,6.793,0.692,-0.321,0.008,209.091171,-19.418095,83.822678,-5.472756,2.1826,-9.7988,-1.0008,-0.7106,0.233,0.0,0.1,0.1,50.0,0.1,0.1,0.02,-0.0356,0.0117,0.0111,0.0033,0.02
14.155,1.201,0.404,1.773,2.945,3.94,5,4.8,5987.0,4.08,5,4.0192,1.163,3.72,1.474,-0.227,-0.014,208.958267,-19.460342,83.727905,-5.38008,2.1812,-9.7994,-0.9957,-0.7117,0.183,0.0,0.1,0.1,50.0,0.1,0.1,0.02,0.0388,0.0119,0.0306,0.0151,0.0243
16.379,2.612,1.253,4.776,6.716,8.35,5,6.9,4033.0,4.77,7,8.4503,0.687,7.363,0.602,-0.394,0.038,209.003799,-19.497929,83.713722,-5.435364,2.2128,-9.8243,-1.0114,-0.7236,0.222,0.0,0.1,0.1,50.0,0.1,0.1,0.02,0.0215,0.0302,-0.016,-0.0086,-0.0488
16.779,2.561,1.357,4.83,6.831,8.81,5,6.9,3999.0,4.85,8,9.9542,0.531,7.867,0.489,-0.586,0.196,209.067932,-19.393442,83.834808,-5.44205,2.224,-9.8336,-1.0192,-0.7235,0.263,0.0,0.1,0.1,50.0,0.1,0.1,0.02,-0.0174,0.0182,0.0297,-0.0255,-0.0312
15.869,1.915,0.78,3.092,4.747,6.59,5,6.2,4967.0,4.75,8,9.9362,0.776,6.272,0.664,-0.848,0.265,208.991409,-19.304699,83.881523,-5.337529,2.2207,-9.8332,-1.0158,-0.7191,0.26,0.0,0.1,0.1,50.0,0.1,0.1,0.02,-0.0234,0.0027,-0.018,-0.055,-0.0047
15.61,1.973,0.654,2.987,4.43,5.97,5,5.7,5448.0,4.39,8,9.9681,0.944,5.785,0.723,-0.13,0.131,208.895996,-19.41617,83.740768,-5.307719,2.2305,-9.8417,-1.0165,-0.7265,0.237,0.0,0.1,0.1,50.0,0.1,0.1,0.02,-0.0053,6.0E-4,0.0091,0.0037,-0.0217
16.031,1.7,0.755,2.903,4.509,6.7,5,6.2,5022.0,4.78,8,9.9639,0.593,6.272,0.664,-1.043,0.252,209.019943,-19.34874,83.854317,-5.381458,2.2471,-9.854,-1.0286,-0.7295,0.233,0.0,0.1,0.1,50.0,0.1,0.1,0.02,0.0023,-0.0366,0.0245,-0.0063,-0.0142
15.684,2.589,1.087,4.348,6.339,7.2,5,6.5,4428.0,4.57,5,4.0661,0.684,6.65,0.714,-0.058,0.009,209.067307,-19.446684,83.786835,-5.465601,2.2713,-9.872,-1.0405,-0.7412,0.247,0.0,0.1,0.1,50.0,0.1,0.1,0.02,-0.0358,0.0122,0.0066,0.0157,0.0039
14.651,1.386,0.487,2.13,3.46,4.61,5,5.1,5824.0,4.31,7,8.3652,1.068,4.487,1.135,-0.351,0.005,208.940216,-19.402586,83.771889,-5.338756,2.2672,-9.8714,-1.0348,-0.7382,0.258,0.0,0.1,0.1,50.0,0.1,0.1,0.02,-0.0118,0.0037,-0.0031,0.0096,0.0129
16.445,2.49,1.165,4.384,6.366,8.14,5,6.75,4290.0,4.79,8,9.9074,0.72,7.443,0.542,-0.582,0.212,208.940063,-19.489935,83.693588,-5.378161,2.2771,-9.8786,-1.0387,-0.7447,0.209,0.0,0.1,0.1,50.0,0.1,0.1,0.02,0.0122,-0.0198,-0.0157,-0.002,0.0179
14.488,1.288,0.466,2.01,3.273,4.32,5,5.0,5959.0,4.45,6,6.0346,1.259,4.202,1.236,-0.2,0.005,209.068939,-19.45138,83.783333,-5.46909,2.2883,-9.8859,-1.0483,-0.747,0.263,0.0,0.1,0.1,50.0,0.1,0.1,0.02,-0.0163,5.0E-4,0.0119,0.0027,-0.0158
15.483,2.418,0.992,3.992,5.765,6.53,5,6.3,4677.0,4.65,7,8.5636,0.924,6.203,0.784,-0.264,0.031,208.909576,-19.437572,83.727409,-5.328826,2.3003,-9.8989,-1.0487,-0.7505,0.278,0.0,0.1,0.1,50.0,0.1,0.1,0.02,0.0235,-0.0118,0.0358,-0.0019,-0.0315
16.013,2.012,0.715,3.123,4.683,6.5,5,6.05,5134.0,4.59,8,9.9299,0.719,6.114,0.682,-0.465,0.222,208.91275,-19.375526,83.784348,-5.303411,2.3088,-9.9065,-1.053,-0.751,0.278,0.0,0.1,0.1,50.0,0.1,0.1,0.02,0.0188,-0.0316,-0.0387,-0.0308,-0.0099
15.654,2.668,1.044,4.317,6.214,6.91,5,6.5,4566.0,4.62,4,2.5033,0.748,6.435,0.747,0.089,-0.031,209.07724,-19.368969,83.86071,-5.438827,2.3355,-9.9256,-1.0708,-0.7596,0.261,0.0,0.1,0.1,50.0,0.1,0.1,0.02,-5.0E-4,0.0243,-0.0014,-0.002,-0.0084
14.87,1.684,0.568,2.617,3.961,4.97,5,5.4,5483.0,4.31,7,8.4958,1.108,4.736,1.11,-0.182,0.013,209.065155,-19.445202,83.787239,-5.463116,2.3382,-9.9271,-1.0711,-0.7634,0.239,0.0,0.1,0.1,50.0,0.1,0.1,0.02,0.0088,-0.03,-0.0017,0.0169,-0.0441
16.734,2.412,1.264,4.503,6.433,8.46,5,6.85,4072.0,4.68,8,10.1108,0.493,7.724,0.508,-1.286,0.291,209.007156,-19.386896,83.814644,-5.387959,2.3307,-9.9227,-1.0661,-0.7586,0.242,0.0,0.1,0.1,50.0,0.1,0.1,0.02,0.0146,0.0115,0.0146,-0.0,-0.0115
16.04,2.245,0.761,3.4,4.996,6.58,5,6.05,5090.0,4.52,8,10.0329,0.592,6.114,0.682,0.121,0.059,208.900757,-19.443829,83.71804,-5.324239,2.3265,-9.9206,-1.0603,-0.7595,0.228,0.0,0.1,0.1,50.0,0.1,0.1,0.02,-0.0234,-0.0152,0.0259,0.008,0.0035
15.471,2.321,0.79,3.626,5.373,6.31,5,6.3,4776.0,4.54,4,2.5253,0.795,5.966,0.822,-0.483,0.012,209.029221,-19.379816,83.830437,-5.40333,2.3471,-9.936,-1.0744,-0.7639,0.223,0.0,0.1,0.1,50.0,0.1,0.1,0.02,-0.0061,0.012,-0.0069,0.0518,0.015
15.816,1.679,0.644,2.659,4.065,5.94,5,5.55,5435.0,4.59,8,9.9922,0.801,5.613,0.748,-0.376,0.166,208.921478,-19.302105,83.853821,-5.277496,2.3499,-9.9412,-1.0726,-0.7618,0.279,0.0,0.1,0.1,50.0,0.1,0.1,0.02,-0.0141,-0.0025,0.0187,-0.0229,-0.0315
15.917,2.143,0.683,3.2,4.66,6.28,5,5.9,5189.0,4.77,8,10.1075,0.94,5.952,0.702,-0.027,0.075,208.943039,-19.347334,83.822571,-5.316123,2.3626,-9.9508,-1.0788,-0.7677,0.18,0.0,0.1,0.1,50.0,0.1,0.1,0.02,-0.0048,5.0E-4,6.0E-4,-0.0029,-0.0385
16.264,2.614,1.247,4.681,6.677,7.99,5,6.7,4175.0,4.68,5,3.9022,0.693,7.22,0.625,-0.203,-0.014,209.02095,-19.36685,83.838524,-5.3905,2.3908,-9.9723,-1.0942,-0.7778,0.238,0.0,0.1,0.1,50.0,0.1,0.1,0.02,0.0311,0.0104,-0.0085,-0.0191,0.0033
16.509,2.616,1.302,4.823,6.839,8.4,5,6.9,3974.0,4.85,5,3.943,0.706,7.51,0.578,-0.299,0.03,209.084076,-19.421059,83.816994,-5.468119,2.4135,-9.9891,-1.1064,-0.7875,0.209,0.0,0.1,0.1,50.0,0.1,0.1,0.02,0.0267,0.03,0.0064,-0.0155,0.0123
15.0,1.3,0.417,1.948,3.235,4.71,5,5.1,5828.0,4.36,4,2.4806,0.998,4.501,1.077,-0.22,0.064,209.036514,-19.444221,83.775848,-5.43859,2.4124,-9.9889,-1.1041,-0.7881,0.227,0.0,0.1,0.1,50.0,0.1,0.1,0.02,4.0E-4,0.0173,0.0145,0.0475,0.0386
16.262,2.25,1.05,3.909,5.822,7.48,5,6.55,4506.0,4.57,8,10.0597,0.708,7.018,0.59,-0.799,0.23,208.981796,-19.347561,83.839012,-5.348833,2.4185,-9.9962,-1.1057,-0.7863,0.242,0.0,0.1,0.1,50.0,0.1,0.1,0.02,0.003,9.0E-4,0.0141,-0.0102,0.015
17.123,2.419,1.257,4.497,6.448,8.76,5,6.85,4142.0,4.98,11,12.0266,0.497,7.952,0.457,-1.111,0.25,209.066071,-19.300804,83.917046,-5.398604,2.4539,-10.0243,-1.1251,-0.7961,0.24,0.0,0.1,0.1,50.0,0.1,0.1,0.02,-0.0056,0.0056,0.0026,-0.0054,-0.0117
16.717,2.655,1.232,4.783,6.847,8.51,5,6.9,4005.0,4.63,5,4.1769,0.713,7.436,0.59,-0.206,0.019,208.995728,-19.481375,83.725113,-5.421089,2.4983,-10.0601,-1.1417,-0.8182,0.24,0.0,0.1,0.1,50.0,0.1,0.1,0.02,-0.0052,0.0148,-0.0419,0.0049,0.0242
16.348,2.57,1.089,4.305,6.241,7.56,5,6.55,4458.0,4.56,8,10.1353,0.88,7.018,0.59,-0.311,0.214,209.070084,-19.412046,83.819069,-5.452277,2.4867,-10.0499,-1.1396,-0.8115,0.275,0.0,0.1,0.1,50.0,0.1,0.1,0.02,-0.0037,0.0342,0.0127,-0.0033,-0.0057
16.481,2.581,0.999,4.167,6.045,7.56,5,6.5,4554.0,4.7,8,9.9188,0.714,6.875,0.605,-0.079,0.119,208.915146,-19.353046,83.805519,-5.295244,2.5047,-10.0685,-1.1426,-0.815,0.224,0.0,0.1,0.1,50.0,0.1,0.1,0.02,-0.0023,-0.0275,-0.0112,0.0064,-0.0036
16.122,2.345,0.973,3.832,5.683,7.02,5,6.4,4565.0,4.67,8,9.8014,0.604,6.728,0.618,-0.69,0.254,209.040939,-19.482189,83.743721,-5.459467,2.5041,-10.0639,-1.146,-0.8202,0.254,0.0,0.1,0.1,50.0,0.1,0.1,0.02,-0.0119,0.0258,0.0228,-0.0168,0.0169
14.875,1.273,0.4,1.874,3.061,4.34,5,4.85,6077.0,4.19,8,10.0833,0.808,4.306,1.105,0.033,0.139,208.99292,-19.381393,83.813446,-5.373496,2.5032,-10.0654,-1.1446,-0.8157,0.265,0.0,0.1,0.1,50.0,0.1,0.1,0.02,0.009,-0.0113,-0.005,0.008,0.0012
16.286,2.555,1.221,4.504,6.529,7.8,5,6.7,4230.0,4.69,7,8.7898,0.519,7.079,0.647,-0.231,0.041,208.89505,-19.485132,83.678589,-5.33815,2.5223,-10.0818,-1.149,-0.8263,0.254,0.0,0.1,0.1,50.0,0.1,0.1,0.02,0.0176,-0.0154,-0.0118,-0.0252,0.036
16.733,2.223,1.068,3.872,5.803,7.85,5,6.6,4538.0,4.66,11,11.9729,0.622,7.224,0.542,-0.571,0.258,208.920502,-19.411264,83.755661,-5.326106,2.5393,-10.0963,-1.1582,-0.8289,0.241,0.0,0.1,0.1,50.0,0.1,0.1,0.02,0.0105,0.0149,0.012,-0.023,0.0413
17.339,2.437,1.229,4.517,6.451,8.84,5,6.85,4089.0,4.83,11,12.0441,0.479,7.952,0.457,-1.082,0.26,208.898483,-19.462343,83.70047,-5.330714,2.6003,-10.1464,-1.1848,-0.8514,0.238,0.0,0.1,0.1,50.0,0.1,0.1,0.02,0.0054,0.0213,6.0E-4,0.0205,-0.0165
17.796,2.698,1.392,5.207,7.3,9.12,5,7.05,3870.0,4.73,6,6.0029,0.514,8.181,0.464,-0.291,0.059,209.088638,-19.440052,83.80191,-5.480542,2.6274,-10.1651,-1.2045,-0.8595,0.301,0.0,0.1,0.1,50.0,0.1,0.1,0.02,0.0228,-0.0021,0.0406,0.0205,0.043
15.857,1.939,0.597,2.879,4.317,5.86,5,5.7,5285.0,4.67,8,10.1726,0.751,5.785,0.723,-0.094,0.143,208.97522,-19.350094,83.833908,-5.344438,2.6233,-10.1653,-1.199,-0.8542,0.203,0.0,0.1,0.1,50.0,0.1,0.1,0.02,-0.0029,0.0167,-0.0262,0.0054,-0.0134
14.381,1.251,0.404,1.852,3.011,3.74,4,4.65,5988.0,4.16,8,9.9611,0.856,3.713,1.465,-0.209,0.191,208.953934,-19.493347,83.696457,-5.39136,2.6326,-10.1715,-1.2014,-0.8635,0.232,0.0,0.1,0.1,50.0,0.1,0.1,0.02,0.0284,0.007,0.0101,0.004,-0.0047
16.815,2.121,0.866,3.562,5.392,7.63,5,6.45,4686.0,4.82,11,11.8865,0.546,6.93,0.571,-0.743,0.257,209.079758,-19.436853,83.800987,-5.471626,2.623,-10.1617,-1.2022,-0.8578,0.22,0.0,0.1,0.1,50.0,0.1,0.1,0.02,-0.0109,-0.0122,-0.0155,0.0318,0.0062
17.637,2.691,1.371,5.153,7.17,8.84,5,7.0,3882.0,4.64,7,8.6826,0.628,7.985,0.496,-0.702,-0.015,209.010818,-19.333357,83.864151,-5.36682,2.6417,-10.18,-1.2089,-0.8596,0.301,0.0,0.1,0.1,50.0,0.1,0.1,0.02,0.0218,-2.0E-4,0.027,0.0291,-0.0051
16.311,2.005,0.731,3.196,4.858,6.63,5,6.2,4931.0,4.62,8,9.9622,0.605,6.272,0.664,-0.558,0.246,209.092239,-19.359978,83.875214,-5.447387,2.6652,-10.1973,-1.2226,-0.8685,0.252,0.0,0.1,0.1,50.0,0.1,0.1,0.02,-0.0086,0.0222,0.0182,0.0363,0.0168
16.793,2.302,1.118,4.137,6.076,7.87,5,6.6,4434.0,4.63,8,10.0543,0.782,7.161,0.573,-0.58,0.209,208.958832,-19.478361,83.711998,-5.388704,2.6823,-10.2126,-1.2244,-0.8794,0.306,0.0,0.1,0.1,50.0,0.1,0.1,0.02,0.0223,0.0025,0.0413,0.0255,0.0085
16.847,2.589,1.287,4.719,6.772,8.4,5,6.85,4162.0,4.65,8,9.9815,0.63,7.724,0.508,-0.317,0.219,208.896439,-19.313942,83.832458,-5.261788,2.7041,-10.2342,-1.2332,-0.8794,0.265,0.0,0.1,0.1,50.0,0.1,0.1,0.02,-0.0123,-0.0084,-0.0112,-0.0274,0.0133
14.705,1.437,0.53,2.222,3.515,4.23,5,5.0,5838.0,4.27,7,8.3261,1.036,4.088,1.364,-0.299,-0.004,209.023438,-19.421316,83.790764,-5.417226,2.7395,-10.2592,-1.2535,-0.8959,0.27,0.0,0.1,0.1,50.0,0.1,0.1,0.02,0.0031,-0.021,0.0049,-0.0089,-0.007
14.987,1.312,0.421,1.991,3.222,4.44,5,5.0,5825.0,4.5,5,4.1914,1.202,4.302,1.181,-0.22,0.05,208.943161,-19.32078,83.84642,-5.304205,2.7309,-10.2552,-1.2472,-0.8885,0.217,0.0,0.1,0.1,50.0,0.1,0.1,0.02,-0.0066,-0.0267,-0.0061,0.0261,-0.0182
16.492,1.836,0.706,2.975,4.535,6.65,5,6.1,5063.0,4.77,11,12.1282,0.723,6.31,0.632,-0.787,0.283,209.086792,-19.334253,83.89595,-5.43117,2.7347,-10.2551,-1.2545,-0.8904,0.241,0.0,0.1,0.1,50.0,0.1,0.1,0.02,0.0102,-0.0286,-0.0069,-0.0044,-0.0201
16.182,2.636,1.103,4.477,6.542,7.42,5,6.5,4281.0,4.76,6,5.9006,0.679,6.866,0.68,-0.115,-0.037,208.922012,-19.370216,83.79306,-5.308798,2.765,-10.2832,-1.2615,-0.9021,0.256,0.0,0.1,0.1,50.0,0.1,0.1,0.02,-0.0226,0.0209,-0.0109,0.0483,0.0406
16.975,2.534,1.164,4.518,6.528,8.31,5,6.8,4179.0,4.72,8,9.9733,0.549,7.583,0.525,-0.735,0.256,209.095779,-19.412413,83.829727,-5.474061,2.7739,-10.2861,-1.2722,-0.907,0.252,0.0,0.1,0.1,50.0,0.1,0.1,0.02,-0.0069,0.0407,-0.019,0.0416,0.0233
15.587,1.093,0.418,1.747,2.996,4.95,5,4.95,5902.0,4.42,11,12.0954,0.906,4.892,0.875,-1.031,0.295,208.971375,-19.327995,83.852051,-5.331208,2.7708,-10.2874,-1.2665,-0.9021,0.255,0.0,0.1,0.1,50.0,0.1,0.1,0.02,0.0024,0.0019,0.0129,0.0033,0.0038
15.275,1.078,0.413,1.725,2.931,4.56,5,4.9,6095.0,4.54,8,10.1084,0.952,4.502,1.023,-0.484,0.271,209.00769,-19.498346,83.715034,-5.438813,2.7939,-10.3033,-1.2771,-0.9175,0.231,0.0,0.1,0.1,50.0,0.1,0.1,0.02,-0.0066,-0.0217,0.0441,0.0203,-0.0103
14.05,1.231,0.467,1.956,3.226,3.44,4,4.8,5905.0,4.12,8,10.0269,0.988,3.5,1.724,-0.634,0.263,208.927094,-19.493872,83.684486,-5.369046,2.7959,-10.3068,-1.2749,-0.918,0.281,0.0,0.1,0.1,50.0,0.1,0.1,0.02,0.0041,0.0092,0.0117,-0.0096,-0.0112
16.552,2.471,0.963,3.991,5.832,7.19,5,6.4,4678.0,4.74,8,9.8989,0.78,6.728,0.618,-0.218,0.123,208.985687,-19.358725,83.830658,-5.357161,2.819,-10.3265,-1.2888,-0.9194,0.291,0.0,0.1,0.1,50.0,0.1,0.1,0.02,1.0E-4,0.0035,1.0E-4,-8.0E-4,0.0036
15.909,1.06,0.464,1.839,3.098,5.36,5,5.15,5756.0,4.54,11,11.94,0.738,5.271,0.78,-1.258,0.269,208.939621,-19.389481,83.783394,-5.33233,2.8078,-10.3178,-1.2816,-0.9172,0.257,0.0,0.1,0.1,50.0,0.1,0.1,0.02,0.0172,-0.0241,0.0165,0.0025,-0.0337
17.688,2.671,1.332,5.102,7.126,8.8,5,7.0,3926.0,4.83,7,8.493,0.69,7.985,0.496,-0.079,0.011,209.0905,-19.325256,83.905594,-5.430231,2.8375,-10.3398,-1.3018,-0.924,0.247,0.0,0.1,0.1,50.0,0.1,0.1,0.02,0.0421,0.0228,0.012,-0.0031,0.0027
16.044,1.286,0.543,2.179,3.604,5.74,5,5.55,5407.0,4.52,8,10.0382,0.81,5.613,0.748,-1.175,0.304,209.062775,-19.304182,83.91259,-5.397359,2.8774,-10.3737,-1.3192,-0.9362,0.24,0.0,0.1,0.1,50.0,0.1,0.1,0.02,-0.0242,-0.0089,4.0E-4,0.005,-0.0116
